name,venues,deceased,photo_url,bio,bio_source,gap_fill_added
Rocky Dale Davis,the_stand,,https://thestandnyc.com/images/comedians/_square/Rocky_Dale_Davis_1.jpeg,"Rocky Dale Davis is a stand-up comedian from Tennessee. He's appeared on The Tonight Show, Conan, and Comedy Central. Known for his Southern charm and storytelling ability, he performs at clubs across",nycc,no
Ron Bennington,the_stand,,,Ron Bennington is a stand-up comedian and radio host. He hosts Ron Bennington Interviews and Bennington on SiriusXM. A respected interviewer and comedy veteran.,nycc,no
Rosebud Baker,the_stand,,,Rosebud Baker is a stand-up comedian based in New York City. She was named a New Face at the Just for Laughs festival and has appeared on The Tonight Show. She's a regular at the Comedy Cellar and rel,nycc,no
Ryan Beck,the_stand,,,"Ryan Beck is a New York City based comedian from St. Louis, Missouri. Ryan is a regular at the Comedy Cellar in New York and his stand up has been featured on Comedy Central. Ryan has also performed i",stand,no
Ryan Long,the_stand,,https://thestandnyc.com/images/comedians/_square/ryanlongthestand8x10.jpg,"Ryan Long is a stand-up comedian and YouTuber. His sketch comedy videos have gone viral, and he co-hosts The Boyscast podcast. He performs at clubs in NYC and tours nationally.",nycc,no
Ryan Sickler,the_stand,,,Ryan Sickler is a stand-up comedian and podcaster. He hosts The HoneyDew podcast and has appeared on multiple late night shows. Known for his storytelling about his chaotic upbringing.,nycc,no
Saaniya Abbas,the_stand,,,"Saaniya Abbas is a Dubai-based comedian and storyteller whose rise from sheltered good girl to globe-trotting cutie has captured audiences across continents. Her comedy is a cheeky rebellion - warm, w",stand,no
Sahib Singh,"the_stand,comedy_cellar",,/photos/sahib_singh.jpeg,"Sahib Singh is a rising star of the Baltimore/D.C. stand-up scene. He has performed at clubs and colleges across the East Coast, and in 2019, he won the Magooby’s New Comedian of the Year competition.",stand,no
Salma Hindy,the_stand,,https://thestandnyc.com/images/comedians/_square/salmahindy_sq.jpg,"Salma Hindy is a NYC-based comedian, actor, and writer. She stars as the lead voice in Ramy Youssef’s new A24/Amazon adult animated series, #1 Happy Family USA, recently nominated for a Gotham TV Awar",stand,no
Sam Jay,the_stand,,,"Sam Jay is a stand-up comedian and writer. She was a writer on Saturday Night Live and released her Netflix special 3 in the Morning. She hosted the HBO series Pause with Sam Jay. Known for her sharp,",nycc,no
Sara Huntington,the_stand,,https://thestandnyc.com/images/comedians/_square/Sara_Huntington_1.jpg,Sara is awkwardly fierce. She’s a lovely balance between self-depreciating and an absolute joy. She is edgy and hits topics of relationships and growing up in the country. She’s a viral sensation on s,stand,no
Sara Weinshenk,the_stand,,,"Sara Weinshenk is a LA-based comedian, writer and podcaster. Since starting stand up in 2010, she has made many loyal fans from her stand up, as well as her podcast, SHENK. Sara can be seen on her dig",stand,no
Sarah Sherman,the_stand,,,"Sarah Nicole Sherman, also known professionally as Sarah Squirm, is an American comedian, actress, and screenwriter. Sherman is known for using surreal and body horror comedy. She became a featured pl",wiki,yes
Sasha Merci,the_stand,,https://thestandnyc.com/images/comedians/_square/sashamerci.jpg,"Second-generation Dominican American comedian, actress, and digital creator Sasha Merci is a Bronx native now based in Los Angeles. Sasha can be seen starring in the feature film De Lo Mio (HBO), her ",stand,no
Sean Donnelly,the_stand,,/photos/sean_donnelly.jpg,"When he’s not catching a nap with his bulldog, Rickles, Sean can be found headlining clubs and festivals all over the country. He has appeared on The Late Show with David Letterman, Conan and NBC’s La",stand,no
Sean Millea,the_stand,,/photos/sean_millea.png,"From New Jersey and an alumni of the NYU film program, Sean is best known for his many viral comedy videos across Youtube, Tiktok, and Instagram. His wide range of content has received over 100 millio",stand,no
Sean Patton,"the_stand,comedy_cellar",,https://thestandnyc.com/images/comedians/_square/Sean_Patton.jpg,"Sean Patton is a stand-up comedian from New Orleans. He's appeared on Conan, The Late Show, and has a Comedy Central half-hour special. A regular at the Comedy Cellar, he's known for his animated, phy",nycc,no
Shalewa Sharpe,the_stand,,,"Shalewa Sharpe is a stand-up comedian and writer based in New York City. She's appeared on The Late Show, Comedy Central, and performs at clubs across NYC.",nycc,no
Shane Torres,the_stand,,/photos/shane_torres.jpg,"Shane Torres is a stand up comedian, writer, actor, and podcaster. Originally from Fort Worth, Texas, Shane landed in Portland, Oregon and began his comedy career. Shane has performed on festivals all",stand,no
Shannon Fiedler,the_stand,,,"I’m a writer, director, and stand-up comedian, but you already know that. I used to be a competitive figure skater, I’ve been to Disney World more times than I should probably admit to, and I’m an abs",stand,no
Shari Diaz,the_stand,,,"Bronx, NY native, Shari Diaz, switched up her stomping grounds for Raleigh, NC in 2014 where she started standup comedy at Goodnights Comedy Club and Raleigh Improv. Her crossover appeal and crowd wor",stand,no
Shaun Anthoney,the_stand,,,,none,no
Stacy Cay,the_stand,,,"Stacy Cay is a Kansas City comic with a unique voice you won’t want to miss. Stacy is a trans woman comedian and model raised in rural Arkansas. She’s performed at the New York Comedy Festival, has op",stand,no
Stef Dag,the_stand,,,"Hi! I'm a NY-based comedian, writer, and actor who's too self conscious to write in third person. I'm allegedly a rising stand up comedian (their words not mine!!), and a 2022 New York Comedy Festival",stand,no
Steve Trevino,the_stand,,,"Steve Trevino is a stand-up comedian known as ""America's Favorite Husband."" His Netflix specials and clean comedy about marriage and family have made him a major touring headliner.",nycc,no
Subhah Agarwal,the_stand,,,Subhah's parents immigrated from India to small town America so their children could live the American dream. And by American dream I mean pursue stand up comedy and become an Indian parent's nightmar,stand,no
Sureni Weerasekera,the_stand,,https://thestandnyc.com/images/comedians/_square/sureni.jpg,"Sureni Weerasekera is a Sri Lankan-born, San Diego-raised, & Oakland-based stand-up comedian, actor, and writer. She is known for her lighthearted, conversational banter to her ruthless, dark jabs tha",stand,no
Sydnee Washington,the_stand,,/photos/sydnee_washington.jpg,"Sydnee Washington is a stand-up comedian, actress, and writer. She co-hosts the Hobby Hunter podcast and is a regular at NYC comedy clubs including the Comedy Cellar. She's appeared on Comedy Central ",nycc,no
T.J. Miller,"the_stand,comedy_cellar",,https://thestandnyc.com/images/comedians/_square/tj-miller.jpg,T.J. Miller is a stand-up comedian and actor. He's best known for playing Erlich Bachman on HBO's Silicon Valley and voicing the lead in The Emoji Movie. He starred in Deadpool and Deadpool 2 and has ,nycc,no
TaTa Sherise,the_stand,,https://thestandnyc.com/images/comedians/_square/tatasherise.jpg,"TaTa Sherise is a dynamic NY based comedian , actress, and creator making waves in the comedy scene. She’s been hailed as “The Next Hottest Comedian to Come Out of Philly” by The Philadelphia Inquirer",stand,no
Tammy Pescatelli,the_stand,,https://thestandnyc.com/images/comedians/_square/Tammy-Pescatelli-1050x840.jpg,"Tammy Pescatelli is a stand-up comedian, actress, and author. She's appeared on multiple late night shows, was a finalist on Last Comic Standing, and tours as a headliner. Known for her material about",nycc,no
Taylor Tomlinson,the_stand,,,"Taylor Tomlinson is a stand-up comedian who became the host of CBS's After Midnight. Her Netflix specials Quarter-Life Crisis, Look at You, and Have It All were critically acclaimed. She started comed",nycc,no
Theo Von,the_stand,,,"Theo Von is a stand-up comedian and podcast host from Covington, Louisiana. His podcast This Past Weekend is one of the most popular comedy podcasts. He's released Netflix specials Regular People and ",nycc,no
Tim Butterly,the_stand,,,"Tim Butterly is a fat bearded comedian from Philadelphia. In addition to co hosting Dad Meat Podcast, he performs stand up and has acted in numerous commercials, television shows and films, with his d",stand,no
Tim Dillon,the_stand,,/photos/tim_dillon.jpg,"Tim Dillon is a stand-up comedian, podcaster, and actor. The Tim Dillon Show is one of the top comedy podcasts. He's appeared on Joe Rogan multiple times and released a Netflix special. Known for his ",nycc,no
Tom Cassidy,the_stand,,,Tom Cassidy is a comedian who started in Philadelphia at The Laff House Comedy Club (urban clubs spell things wrong due to the deterioration of the public school system) where he became a feature act ,stand,no
Tom Green,the_stand,,,"Tom Green is a stand-up comedian, actor, and talk show host. He starred in The Tom Green Show on MTV and films like Road Trip and Freddy Got Fingered. He hosts a podcast and performs stand-up worldwid",nycc,no
Tom McGuire,the_stand,,/photos/tom_mcguire.jpeg,"Starting his comedy career in 2019 after a failed attempt at being a college basketball player, Tom had a short stint in stand up before the Covid-19 Pandemic shut the world down. Returning back to th",stand,no
Tom Rhodes,the_stand,,,"Tom Rhodes is a stand-up comedian and world traveler. He's performed in over 40 countries and hosted NBC's Friday Night. Known for his worldly perspective and long hair, he's been a professional comic",nycc,no
Tom Shillue,the_stand,,,"Tom Shillue is a stand-up comedian, author, and TV host. He hosted The Greg Gutfeld Show on Fox News and has performed at clubs and theaters nationwide. Known for his nostalgic storytelling about grow",nycc,no
Tommy Mitchell,the_stand,,,,none,no
Tony Hinchcliffe,the_stand,,,"Tony Hinchcliffe is a stand-up comedian, writer, and podcast host. He hosts the hugely popular Kill Tony podcast, a live comedy show where audience members perform. He's written for Comedy Central Roa",nycc,no
Tony Woods,the_stand,,/photos/tony_woods.jpg,"Tony Woods is a veteran stand-up comedian known as a 'comedian's comedian.' He's been performing for decades and is respected by top comedians for his unique, meandering comedy style.",nycc,no
Tristan Bowling,the_stand,,/photos/tristan_bowling.jpg,"Tristan Bowling is a 25 year old comedian hailing from Phoenix Arizona. Starting at 16 years old, Tristan has worked rigorously in the local scene to climb the Phoenix comedy ladder and has gotten the",stand,no
Vladimir Caamano,the_stand,,,"With the name “Vladimir,” few people expect a Dominican from The Bronx to take the stage. His comedic style is the fruit of an immigrant Dominican family living in the cultural mecca that is New York ",stand,no
Wilfred Padua,the_stand,,,"Wilfred Padua is a comedian in New York who has an MFA in Writing from some place in Chicago. He has performed at Bumbershoot, Bridgetown Comedy Festival, 10,000 Laughs, and was a finalist in the Big ",stand,no
Wyatt Cenac,the_stand,,,"Wyatt Cenac is a stand-up comedian, actor, and writer. He was a correspondent on The Daily Show and created Problem Areas on HBO. He's released Netflix specials and performs at clubs in NYC.",nycc,no
Yannis Pappas,the_stand,,,Yannis Pappas is a stand-up comedian and podcaster. He hosts the Long Days podcast and has created viral characters like Mr. Panos on YouTube. He performs at clubs and theaters across the country.,nycc,no
Zach Brazao,the_stand,,,"While his accent gives him away as a Boston comic, Zach Brazão has entertained audiences all over the country. He has performed in the Southland Comedy Festival, was a finalist in the Boston Comedy Fe",stand,no
Aaron Chen,comedy_cellar,,/photos/aaron_chen.jpg,"Born and raised in Sydney, Australia, Aaron has quickly climbed the ranks of the international comedy scene. Aaron made his mark on Australian comedy with his debut solo show in 2017 and since then ha",stand,no
Adam Gilbert,comedy_cellar,,/photos/adam_gilbert.webp,"JUST FOR LAUGHS, DONT TELL COMEDY",cellar_tagline,no
Alex Kumin,comedy_cellar,,/photos/alex_kumin.jpg,"Alex Kumin's bold and whip smart standup delights crowds across the city of Chicago and around the US. She is an alumni of the nation's longest running independent standup comedy showcase, The Lincoln",stand,no
